fact_table_natural_key (txn_id),accm_txn_complete_time
CA-2017-117485,2022-05-13 13:12:09
CA-2017-117513,2022-05-12 09:07:16
CA-2017-117632,2022-05-13 19:29:34
CA-2017-117646,2022-05-13 11:12:01
CA-2017-117653,2022-05-13 17:43:28
CA-2017-117667,2022-05-11 11:49:53
CA-2017-117695,2022-05-14 14:22:29
CA-2017-117702,2022-05-12 20:03:27
CA-2017-117807,2022-05-10 12:47:38
CA-2017-117821,2022-05-10 19:39:53
CA-2017-117863,2022-05-12 16:11:34
CA-2017-117870,2022-05-10 18:56:16
CA-2017-117926,2022-05-12 23:23:42
CA-2017-117933,2022-05-14 18:52:29
CA-2017-117947,2022-05-11 00:10:20
CA-2017-118003,2022-05-12 17:12:14
CA-2017-118017,2022-05-11 09:16:57
CA-2017-118122,2022-05-11 11:43:00
CA-2017-118136,2022-05-12 13:06:55
CA-2017-118199,2022-05-12 12:46:44
CA-2017-118213,2022-05-13 01:37:50
CA-2017-118346,2022-05-13 09:11:55
CA-2017-118360,2022-05-11 16:58:58
CA-2017-118367,2022-05-13 19:36:07
CA-2017-118402,2022-05-12 07:45:46
CA-2017-118437,2022-05-11 07:26:14
CA-2017-118521,2022-05-12 17:07:07
CA-2017-118542,2022-05-15 08:40:55
CA-2017-118577,2022-05-11 05:58:14
CA-2017-118640,2022-05-13 05:41:00
CA-2017-118668,2022-05-14 17:16:33
CA-2017-118724,2022-05-14 15:46:55
CA-2017-118731,2022-05-12 05:01:55
CA-2017-118773,2022-05-14 18:30:42
CA-2017-118857,2022-05-12 15:19:08
CA-2017-118864,2022-05-11 14:04:16
CA-2017-118885,2022-05-13 08:26:16
CA-2017-118892,2022-05-11 10:50:38
CA-2017-119004,2022-05-13 05:55:34
CA-2017-119011,2022-05-12 18:15:05
CA-2017-119193,2022-05-14 12:05:02
CA-2017-119284,2022-05-11 08:46:02
CA-2017-119305,2022-05-10 15:57:47
CA-2017-119389,2022-05-11 00:05:20
CA-2017-119424,2022-05-12 01:50:43
CA-2017-119452,2022-05-15 02:24:03
CA-2017-119494,2022-05-11 04:20:24
CA-2017-119564,2022-05-13 07:18:06
CA-2017-119578,2022-05-11 23:36:51
CA-2017-119655,2022-05-12 20:05:12
CA-2017-119669,2022-05-11 03:36:50
CA-2017-119746,2022-05-13 14:09:08
CA-2017-119809,2022-05-12 17:20:48
CA-2017-119914,2022-05-11 02:58:44
CA-2017-120019,2022-05-10 18:17:24
CA-2017-120061,2022-05-14 23:22:52
CA-2017-120168,2022-05-12 03:48:53
CA-2017-120222,2022-05-15 06:34:20
CA-2017-120327,2022-05-12 12:23:02
CA-2017-120376,2022-05-13 01:09:38
CA-2017-120404,2022-05-13 06:22:38
CA-2017-120614,2022-05-10 14:28:20
CA-2017-120705,2022-05-12 21:39:02
CA-2017-120719,2022-05-12 13:23:09
CA-2017-120761,2022-05-13 12:37:27
CA-2017-120894,2022-05-11 19:39:31
CA-2017-120936,2022-05-11 02:41:39
CA-2017-120999,2022-05-11 23:10:02
CA-2017-121027,2022-05-15 06:32:35
CA-2017-121048,2022-05-12 03:51:27
CA-2017-121083,2022-05-10 15:27:11
CA-2017-121125,2022-05-10 21:58:34
CA-2017-121160,2022-05-12 03:13:17
CA-2017-121195,2022-05-13 18:11:11
CA-2017-121216,2022-05-15 00:11:33
CA-2017-121258,2022-05-14 03:58:11
CA-2017-121293,2022-05-12 22:50:43
CA-2017-121300,2022-05-14 22:58:43
CA-2017-121314,2022-05-13 16:48:06
CA-2017-121398,2022-05-12 19:18:45
CA-2017-121412,2022-05-10 18:51:29
CA-2017-121419,2022-05-12 17:56:03
CA-2017-121468,2022-05-11 01:02:50
CA-2017-121489,2022-05-11 07:54:08
CA-2017-121503,2022-05-15 03:43:37
CA-2017-121538,2022-05-13 08:21:52
CA-2017-121559,2022-05-11 10:31:13
CA-2017-121580,2022-05-14 10:31:54
CA-2017-121615,2022-05-15 07:35:46
CA-2017-121643,2022-05-15 05:35:28
CA-2017-121678,2022-05-11 14:05:07
CA-2017-121706,2022-05-10 18:17:24
CA-2017-121741,2022-05-12 21:32:37
CA-2017-121790,2022-05-11 15:20:10
CA-2017-121804,2022-05-14 20:23:33
CA-2017-121818,2022-05-13 14:52:22
CA-2017-121839,2022-05-13 17:13:59
CA-2017-121853,2022-05-14 05:59:11
CA-2017-121888,2022-05-12 22:45:08
CA-2017-121909,2022-05-10 23:44:18
CA-2017-122007,2022-05-12 03:47:18
CA-2017-122028,2022-05-11 00:43:04
CA-2017-122035,2022-05-14 11:00:16
CA-2017-122056,2022-05-13 00:04:15
CA-2017-122077,2022-05-13 17:56:22
CA-2017-122105,2022-05-13 19:50:09
CA-2017-122112,2022-05-10 14:41:49
CA-2017-122154,2022-05-14 04:52:52
CA-2017-122175,2022-05-12 23:57:22
CA-2017-122196,2022-05-11 17:17:41
CA-2017-122280,2022-05-15 04:05:53
CA-2017-122308,2022-05-14 16:08:09
CA-2017-122364,2022-05-12 17:13:56
CA-2017-122490,2022-05-11 10:56:47
CA-2017-122504,2022-05-15 02:16:28
CA-2017-122539,2022-05-13 00:36:59
CA-2017-122595,2022-05-11 16:45:56
CA-2017-122644,2022-05-11 06:16:16
CA-2017-122693,2022-05-15 02:07:20
CA-2017-122700,2022-05-15 08:51:32
CA-2017-122707,2022-05-10 18:35:52
CA-2017-122735,2022-05-14 08:18:58
CA-2017-122763,2022-05-11 18:08:16
CA-2017-122770,2022-05-12 14:12:16
CA-2017-122798,2022-05-15 00:16:03
CA-2017-122945,2022-05-14 12:52:44
CA-2017-122987,2022-05-12 11:39:55
CA-2017-122994,2022-05-10 14:06:00
CA-2017-123001,2022-05-11 00:36:47
CA-2017-123022,2022-05-14 06:56:04
CA-2017-123029,2022-05-14 06:37:21
CA-2017-123036,2022-05-13 06:28:17
CA-2017-123043,2022-05-14 16:25:49
CA-2017-123071,2022-05-10 12:42:34
CA-2017-123085,2022-05-14 23:47:30
CA-2017-123134,2022-05-10 23:22:52
CA-2017-123239,2022-05-12 10:17:41
CA-2017-123246,2022-05-15 07:55:16
CA-2017-123351,2022-05-11 21:49:23
CA-2017-123372,2022-05-13 22:32:37
CA-2017-123491,2022-05-12 10:07:32
CA-2017-123624,2022-05-11 21:13:13
CA-2017-123638,2022-05-10 17:36:03
CA-2017-123659,2022-05-13 03:12:19
CA-2017-123687,2022-05-11 22:57:08
CA-2017-123701,2022-05-10 15:18:03
CA-2017-123778,2022-05-11 00:12:40
CA-2017-123967,2022-05-14 00:50:12
CA-2017-123981,2022-05-11 13:42:11
CA-2017-124086,2022-05-15 06:52:26
CA-2017-124114,2022-05-13 08:01:29
CA-2017-124191,2022-05-12 21:27:40
CA-2017-124205,2022-05-12 03:20:24
CA-2017-124261,2022-05-13 23:31:32
CA-2017-124296,2022-05-13 11:02:08
CA-2017-124401,2022-05-11 12:18:21
CA-2017-124436,2022-05-13 11:24:53
CA-2017-124576,2022-05-11 20:00:00
CA-2017-124597,2022-05-15 08:34:08
CA-2017-124674,2022-05-10 21:00:43
CA-2017-124716,2022-05-10 16:34:45
CA-2017-124744,2022-05-13 16:17:11
CA-2017-124765,2022-05-15 03:41:03
CA-2017-124828,2022-05-15 04:10:54
CA-2017-124898,2022-05-15 03:13:00
CA-2017-124940,2022-05-12 05:02:50
CA-2017-125101,2022-05-14 16:27:47
CA-2017-125115,2022-05-14 10:57:31
CA-2017-125199,2022-05-15 06:58:38
CA-2017-125269,2022-05-15 04:34:35
CA-2017-125290,2022-05-13 00:15:59
CA-2017-125367,2022-05-12 04:18:10
CA-2017-125381,2022-05-14 12:52:17
CA-2017-125388,2022-05-12 02:07:06
CA-2017-125451,2022-05-10 15:34:43
CA-2017-125472,2022-05-10 17:52:20
CA-2017-125640,2022-05-15 00:07:43
CA-2017-125745,2022-05-14 09:09:40
CA-2017-125752,2022-05-13 06:28:58
CA-2017-125878,2022-05-13 12:00:35
CA-2017-125913,2022-05-11 00:12:30
CA-2017-125990,2022-05-12 18:45:40
CA-2017-126046,2022-05-12 23:15:11
CA-2017-126067,2022-05-10 22:15:16
CA-2017-126074,2022-05-13 06:40:57
CA-2017-126123,2022-05-11 14:20:22
CA-2017-126144,2022-05-11 11:14:18
CA-2017-126221,2022-05-12 00:36:25
CA-2017-126242,2022-05-11 17:29:37
CA-2017-126354,2022-05-11 04:17:24
CA-2017-126382,2022-05-11 03:50:26
CA-2017-126396,2022-05-11 22:05:19
CA-2017-126438,2022-05-14 01:39:40
CA-2017-126536,2022-05-11 23:33:15
CA-2017-126550,2022-05-11 23:16:50
CA-2017-126634,2022-05-12 13:53:21
CA-2017-126662,2022-05-14 15:13:39
CA-2017-126676,2022-05-13 12:57:45
CA-2017-126718,2022-05-12 10:42:29
CA-2017-126774,2022-05-12 16:42:01
CA-2017-126788,2022-05-14 04:32:21
CA-2017-126865,2022-05-12 22:06:37
CA-2017-126914,2022-05-15 01:24:53
CA-2017-126928,2022-05-12 18:49:11
CA-2017-126956,2022-05-12 10:15:20
CA-2017-127026,2022-05-11 11:02:33
CA-2017-127096,2022-05-11 08:50:06
CA-2017-127117,2022-05-12 14:18:38
CA-2017-127180,2022-05-14 13:00:35
CA-2017-127264,2022-05-13 01:04:35
CA-2017-127285,2022-05-11 03:23:15
CA-2017-127306,2022-05-11 05:57:11
CA-2017-127313,2022-05-10 13:29:19
CA-2017-127397,2022-05-13 07:52:30
CA-2017-127432,2022-05-14 06:58:14
CA-2017-127460,2022-05-13 17:04:43
CA-2017-127474,2022-05-15 06:49:29
CA-2017-127516,2022-05-11 07:54:15
CA-2017-127621,2022-05-13 09:12:55
CA-2017-127656,2022-05-11 16:55:08
CA-2017-127705,2022-05-11 02:20:52
CA-2017-127712,2022-05-14 12:49:08
CA-2017-127726,2022-05-14 17:23:19
CA-2017-127782,2022-05-15 05:52:00
CA-2017-127803,2022-05-11 11:29:45
CA-2017-127922,2022-05-10 12:48:34
CA-2017-127929,2022-05-14 22:24:47
CA-2017-128041,2022-05-12 04:06:16
CA-2017-128076,2022-05-12 01:47:14
CA-2017-128160,2022-05-13 21:18:16
CA-2017-128265,2022-05-13 11:32:20
CA-2017-128300,2022-05-14 12:51:48
CA-2017-128328,2022-05-14 04:41:25
CA-2017-128335,2022-05-14 11:48:14
CA-2017-128363,2022-05-15 01:31:10
CA-2017-128370,2022-05-14 09:01:41
CA-2017-128426,2022-05-13 08:39:31
CA-2017-128475,2022-05-14 15:27:54
CA-2017-128629,2022-05-11 07:39:18
CA-2017-128699,2022-05-15 01:30:43
CA-2017-128734,2022-05-14 02:08:53
CA-2017-128755,2022-05-12 08:33:06
CA-2017-128769,2022-05-12 18:48:21
CA-2017-128783,2022-05-12 23:24:43
CA-2017-128853,2022-05-13 02:39:25
CA-2017-128944,2022-05-13 07:23:06
CA-2017-128965,2022-05-10 17:57:54
CA-2017-129000,2022-05-14 19:40:21
CA-2017-129021,2022-05-12 00:50:50
CA-2017-129028,2022-05-10 16:21:42
CA-2017-129294,2022-05-15 04:44:57
CA-2017-129357,2022-05-13 07:13:08
CA-2017-129378,2022-05-11 04:07:00
CA-2017-129462,2022-05-14 16:47:47
CA-2017-129490,2022-05-10 20:06:44
CA-2017-129567,2022-05-11 23:51:48
CA-2017-129581,2022-05-12 13:09:02
CA-2017-129707,2022-05-10 12:59:49
CA-2017-129805,2022-05-12 08:41:20
CA-2017-129833,2022-05-14 19:43:42
CA-2017-129910,2022-05-14 06:53:08
CA-2017-130036,2022-05-13 00:44:17
CA-2017-130043,2022-05-11 02:07:57
CA-2017-130106,2022-05-13 15:11:43
CA-2017-130141,2022-05-15 02:22:52
CA-2017-130148,2022-05-13 10:53:32
CA-2017-130211,2022-05-13 03:10:24
CA-2017-130302,2022-05-15 05:22:22
CA-2017-130309,2022-05-11 08:05:35
CA-2017-130351,2022-05-13 22:25:49
CA-2017-130386,2022-05-13 21:17:55
CA-2017-130505,2022-05-10 18:18:23
CA-2017-130526,2022-05-11 20:06:44
CA-2017-130631,2022-05-13 11:09:43
CA-2017-130715,2022-05-13 00:31:12
CA-2017-130764,2022-05-13 19:58:39
CA-2017-130771,2022-05-13 22:51:57
CA-2017-130834,2022-05-11 00:24:30
CA-2017-130841,2022-05-13 23:53:23
CA-2017-130904,2022-05-13 09:10:06
CA-2017-130967,2022-05-11 00:51:37
CA-2017-131016,2022-05-13 23:49:26
CA-2017-131037,2022-05-14 01:31:59
CA-2017-131156,2022-05-13 21:46:35
CA-2017-131212,2022-05-15 07:10:26
CA-2017-131233,2022-05-12 05:08:30
CA-2017-131254,2022-05-13 17:36:00
CA-2017-131282,2022-05-15 04:15:58
CA-2017-131303,2022-05-13 05:28:21
CA-2017-131366,2022-05-11 10:00:24
CA-2017-131492,2022-05-12 00:05:36
CA-2017-131618,2022-05-12 16:52:28
CA-2017-131625,2022-05-14 12:01:38
CA-2017-131632,2022-05-12 18:23:12
CA-2017-131653,2022-05-11 03:20:08
CA-2017-131695,2022-05-11 01:57:09
CA-2017-131807,2022-05-10 12:49:18
CA-2017-131828,2022-05-14 16:43:10
CA-2017-131954,2022-05-13 22:25:25
CA-2017-132122,2022-05-13 04:01:39
CA-2017-132178,2022-05-14 04:07:26
CA-2017-132185,2022-05-12 08:17:19
CA-2017-132199,2022-05-11 16:54:26
CA-2017-132213,2022-05-12 00:49:59
CA-2017-132234,2022-05-11 11:45:10
CA-2017-132262,2022-05-12 16:49:55
CA-2017-132290,2022-05-11 01:04:47
CA-2017-132339,2022-05-14 08:47:25
CA-2017-132346,2022-05-12 01:39:03
CA-2017-132353,2022-05-14 10:25:17
CA-2017-132430,2022-05-11 08:54:20
CA-2017-132437,2022-05-12 22:10:24
CA-2017-132521,2022-05-15 01:49:17
CA-2017-132584,2022-05-12 14:01:16
CA-2017-132619,2022-05-10 23:53:27
CA-2017-132647,2022-05-12 12:52:32
CA-2017-132682,2022-05-15 08:31:05
CA-2017-132738,2022-05-12 16:51:17
CA-2017-132934,2022-05-12 20:59:20
CA-2017-132955,2022-05-11 21:19:23
CA-2017-132976,2022-05-11 16:44:55
CA-2017-133004,2022-05-12 12:34:44
CA-2017-133046,2022-05-12 07:52:24
CA-2017-133067,2022-05-12 00:45:09
CA-2017-133074,2022-05-11 09:16:54
CA-2017-133095,2022-05-15 03:32:54
CA-2017-133102,2022-05-15 06:17:31
CA-2017-133207,2022-05-11 17:43:03
CA-2017-133235,2022-05-13 03:25:10
CA-2017-133249,2022-05-10 13:24:27
CA-2017-133256,2022-05-10 14:51:23
CA-2017-133263,2022-05-11 00:08:03
CA-2017-133333,2022-05-12 16:35:03
CA-2017-133431,2022-05-11 05:23:13
CA-2017-133487,2022-05-11 17:19:05
CA-2017-133501,2022-05-12 08:31:38
CA-2017-133620,2022-05-13 14:20:23
CA-2017-133641,2022-05-10 21:12:17
CA-2017-133648,2022-05-13 19:59:40
CA-2017-133718,2022-05-14 10:40:12
CA-2017-133823,2022-05-14 05:08:16
CA-2017-133865,2022-05-10 14:26:14
CA-2017-133928,2022-05-14 21:14:41
CA-2017-134096,2022-05-11 23:48:47
CA-2017-134152,2022-05-14 02:23:09
CA-2017-134173,2022-05-10 12:41:30
CA-2017-134194,2022-05-14 21:00:10
CA-2017-134285,2022-05-13 00:06:56
CA-2017-134306,2022-05-10 21:05:24
CA-2017-134404,2022-05-13 23:50:25
CA-2017-134418,2022-05-13 06:11:03
CA-2017-134439,2022-05-14 23:16:54
CA-2017-134495,2022-05-12 20:03:35
CA-2017-134565,2022-05-11 22:31:03
CA-2017-134607,2022-05-11 00:11:01
CA-2017-134635,2022-05-12 03:14:31
CA-2017-134649,2022-05-13 11:13:27
CA-2017-134796,2022-05-11 08:46:33
CA-2017-134810,2022-05-14 19:20:58
CA-2017-134838,2022-05-12 13:26:49
CA-2017-134845,2022-05-15 04:57:24
CA-2017-134880,2022-05-13 08:29:46
CA-2017-134915,2022-05-13 04:38:28
CA-2017-134978,2022-05-12 16:39:54
CA-2017-135034,2022-05-14 14:43:33
CA-2017-135069,2022-05-12 19:05:34
CA-2017-135076,2022-05-13 13:44:43
CA-2017-135111,2022-05-13 00:37:48
CA-2017-135167,2022-05-14 19:16:24
CA-2017-135279,2022-05-11 05:27:26
CA-2017-135307,2022-05-12 10:40:49
CA-2017-135377,2022-05-13 04:15:16
CA-2017-135419,2022-05-10 19:30:08
CA-2017-135587,2022-05-12 06:08:05
CA-2017-135650,2022-05-15 05:56:11
CA-2017-135692,2022-05-14 03:47:32
CA-2017-135783,2022-05-14 12:50:59
CA-2017-135860,2022-05-12 17:26:06
CA-2017-135909,2022-05-12 21:55:18
CA-2017-135937,2022-05-15 06:08:50
CA-2017-136000,2022-05-14 14:33:47
CA-2017-136007,2022-05-15 03:44:16
CA-2017-136063,2022-05-14 13:48:21
CA-2017-136238,2022-05-13 16:48:16
CA-2017-136308,2022-05-13 04:01:51
CA-2017-136350,2022-05-13 04:10:59
CA-2017-136364,2022-05-11 07:41:26
CA-2017-136448,2022-05-14 00:15:37
CA-2017-136497,2022-05-10 13:22:43
CA-2017-136511,2022-05-12 10:03:06
CA-2017-136539,2022-05-11 04:17:59
CA-2017-136609,2022-05-15 02:46:35
CA-2017-136623,2022-05-12 10:06:29
CA-2017-136651,2022-05-12 00:06:17
CA-2017-136672,2022-05-11 15:16:38
CA-2017-136826,2022-05-10 17:06:05
CA-2017-136875,2022-05-12 00:36:22
CA-2017-136882,2022-05-12 01:03:54
CA-2017-137001,2022-05-10 20:00:10
CA-2017-137022,2022-05-15 05:46:25
CA-2017-137085,2022-05-11 10:15:52
CA-2017-137099,2022-05-14 00:27:18
CA-2017-137323,2022-05-12 10:03:28
CA-2017-137344,2022-05-13 03:44:19
CA-2017-137365,2022-05-10 21:25:45
CA-2017-137414,2022-05-11 21:45:15
CA-2017-137421,2022-05-11 19:16:12
CA-2017-137428,2022-05-14 07:33:15
CA-2017-137449,2022-05-13 08:17:19
CA-2017-137456,2022-05-15 03:31:56
CA-2017-137463,2022-05-14 07:18:36
CA-2017-137470,2022-05-14 19:50:22
CA-2017-137498,2022-05-11 22:58:29
CA-2017-137505,2022-05-11 17:58:05
CA-2017-137582,2022-05-10 18:02:44
CA-2017-137596,2022-05-13 19:17:53
CA-2017-137624,2022-05-10 22:13:56
CA-2017-137631,2022-05-11 09:41:17
CA-2017-137785,2022-05-15 04:03:05
CA-2017-137876,2022-05-11 16:20:48
CA-2017-137918,2022-05-14 04:00:45
CA-2017-138149,2022-05-12 04:29:34
CA-2017-138156,2022-05-14 21:48:44
CA-2017-138163,2022-05-10 12:42:30
CA-2017-138289,2022-05-15 02:01:28
CA-2017-138310,2022-05-12 11:33:18
CA-2017-138380,2022-05-13 09:02:20
CA-2017-138422,2022-05-11 21:19:52
CA-2017-138464,2022-05-12 15:52:09
CA-2017-138548,2022-05-11 22:25:43
CA-2017-138611,2022-05-11 12:21:08
CA-2017-138618,2022-05-14 03:08:56
CA-2017-138779,2022-05-13 08:50:25
CA-2017-138870,2022-05-14 10:55:29
CA-2017-138975,2022-05-13 04:21:56
CA-2017-139080,2022-05-13 15:22:23
CA-2017-139199,2022-05-12 20:18:30
CA-2017-139304,2022-05-14 01:08:34
CA-2017-139311,2022-05-11 13:26:43
CA-2017-139353,2022-05-14 23:38:12
CA-2017-139402,2022-05-11 13:58:10
CA-2017-139416,2022-05-15 00:14:13
CA-2017-139437,2022-05-13 16:57:18
CA-2017-139444,2022-05-12 06:56:47
CA-2017-139493,2022-05-13 05:44:33
CA-2017-139619,2022-05-10 20:10:06
CA-2017-139661,2022-05-14 01:04:24
CA-2017-139717,2022-05-14 11:57:24
CA-2017-139773,2022-05-15 03:10:41
CA-2017-139787,2022-05-13 07:40:58
CA-2017-139822,2022-05-12 00:02:50
CA-2017-139913,2022-05-15 05:18:52
CA-2017-139948,2022-05-11 12:11:23
CA-2017-140053,2022-05-14 01:17:09
CA-2017-140088,2022-05-12 15:38:24
CA-2017-140151,2022-05-11 05:12:14
CA-2017-140186,2022-05-15 08:17:52
CA-2017-140242,2022-05-13 10:42:58
CA-2017-140298,2022-05-14 07:51:06
CA-2017-140326,2022-05-12 16:38:18
CA-2017-140480,2022-05-10 16:06:27
CA-2017-140494,2022-05-12 00:30:23
CA-2017-140508,2022-05-14 07:44:12
CA-2017-140515,2022-05-13 11:18:51
CA-2017-140536,2022-05-13 08:26:11
CA-2017-140585,2022-05-10 20:35:12
CA-2017-140627,2022-05-15 04:06:52
CA-2017-140676,2022-05-11 22:06:00
CA-2017-140760,2022-05-12 17:34:31
CA-2017-140781,2022-05-12 20:37:24
CA-2017-140802,2022-05-13 21:56:57
CA-2017-140844,2022-05-13 09:00:44
CA-2017-140872,2022-05-12 17:50:40
CA-2017-140949,2022-05-14 16:36:58
CA-2017-140963,2022-05-11 06:27:34
CA-2017-141103,2022-05-12 02:38:15
CA-2017-141117,2022-05-10 13:35:02
CA-2017-141138,2022-05-13 22:21:27
CA-2017-141201,2022-05-12 11:28:09
CA-2017-141425,2022-05-14 06:23:56
CA-2017-141439,2022-05-11 16:06:21
CA-2017-141446,2022-05-11 23:35:11
CA-2017-141481,2022-05-14 07:00:04
CA-2017-141572,2022-05-10 22:36:45
CA-2017-141614,2022-05-10 21:28:57
CA-2017-141663,2022-05-13 18:06:01
CA-2017-141705,2022-05-13 05:19:42
CA-2017-141719,2022-05-12 06:41:41
CA-2017-141733,2022-05-12 10:46:25
CA-2017-141747,2022-05-13 09:48:50
CA-2017-141782,2022-05-12 20:19:34
CA-2017-141789,2022-05-12 19:05:30
CA-2017-141873,2022-05-13 09:11:54
CA-2017-141929,2022-05-12 21:18:52
CA-2017-141992,2022-05-12 07:24:47
CA-2017-142034,2022-05-15 00:45:02
CA-2017-142090,2022-05-10 21:29:57
CA-2017-142125,2022-05-13 09:25:43
CA-2017-142174,2022-05-13 04:29:16
CA-2017-142293,2022-05-10 16:07:32
CA-2017-142328,2022-05-12 17:04:54
CA-2017-142342,2022-05-12 02:01:53
CA-2017-142391,2022-05-15 02:43:54
CA-2017-142461,2022-05-10 18:30:39
CA-2017-142489,2022-05-11 04:23:42
CA-2017-142622,2022-05-10 12:21:27
CA-2017-142636,2022-05-12 14:42:25
CA-2017-142643,2022-05-11 03:23:17
CA-2017-142671,2022-05-10 12:22:05
CA-2017-142776,2022-05-14 08:45:57
CA-2017-142867,2022-05-12 03:55:41
CA-2017-142888,2022-05-13 01:59:00
CA-2017-142909,2022-05-15 03:52:28
CA-2017-143021,2022-05-14 05:06:14
CA-2017-143035,2022-05-14 05:36:22
CA-2017-143063,2022-05-15 07:35:24
CA-2017-143084,2022-05-11 04:56:48
CA-2017-143112,2022-05-10 17:21:31
CA-2017-143126,2022-05-14 13:59:37
CA-2017-143217,2022-05-14 12:57:55
CA-2017-143245,2022-05-14 08:47:36
CA-2017-143252,2022-05-12 04:23:48
CA-2017-143259,2022-05-11 14:09:33
CA-2017-143294,2022-05-14 20:25:36
CA-2017-143329,2022-05-13 06:38:22
CA-2017-143343,2022-05-15 06:01:15
CA-2017-143378,2022-05-11 19:55:53
CA-2017-143434,2022-05-13 07:03:58
CA-2017-143455,2022-05-14 21:32:47
CA-2017-143567,2022-05-13 18:15:56
CA-2017-143574,2022-05-11 15:55:53
CA-2017-143651,2022-05-14 09:31:07
CA-2017-143658,2022-05-11 01:03:04
CA-2017-143665,2022-05-12 00:19:25
CA-2017-143686,2022-05-13 18:10:19
CA-2017-143756,2022-05-15 05:26:10
CA-2017-143798,2022-05-11 02:45:45
CA-2017-143861,2022-05-11 19:02:09
CA-2017-144036,2022-05-11 21:22:13
CA-2017-144064,2022-05-10 13:27:39
CA-2017-144113,2022-05-12 16:12:57
CA-2017-144225,2022-05-12 04:24:19
CA-2017-144365,2022-05-10 14:53:42
CA-2017-144456,2022-05-10 22:36:45
CA-2017-144463,2022-05-13 11:26:40
CA-2017-144484,2022-05-12 19:58:41
CA-2017-144491,2022-05-15 02:52:22
CA-2017-144498,2022-05-12 17:59:50
CA-2017-144526,2022-05-13 23:19:35
CA-2017-144568,2022-05-13 03:52:30
CA-2017-144589,2022-05-11 17:50:02
CA-2017-144596,2022-05-11 22:44:38
CA-2017-144638,2022-05-10 19:45:15
CA-2017-144680,2022-05-11 12:26:03
CA-2017-144694,2022-05-10 13:19:42
CA-2017-144750,2022-05-11 13:17:10
CA-2017-144820,2022-05-13 00:19:13
CA-2017-144827,2022-05-14 05:34:41
CA-2017-144848,2022-05-10 20:03:38
CA-2017-144862,2022-05-13 03:57:39
CA-2017-144883,2022-05-11 08:31:06
CA-2017-144904,2022-05-11 14:33:45
CA-2017-144932,2022-05-14 08:34:52
CA-2017-145037,2022-05-15 06:43:39
CA-2017-145093,2022-05-14 21:10:50
CA-2017-145128,2022-05-10 17:59:45
CA-2017-145142,2022-05-14 07:57:29
CA-2017-145219,2022-05-12 21:14:54
CA-2017-145226,2022-05-14 19:27:51
CA-2017-145233,2022-05-10 16:29:16
CA-2017-145275,2022-05-12 16:52:43
CA-2017-145310,2022-05-12 23:34:33
CA-2017-145338,2022-05-12 14:12:07
CA-2017-145429,2022-05-13 18:41:54
CA-2017-145443,2022-05-10 12:30:13
CA-2017-145506,2022-05-10 13:10:10
CA-2017-145653,2022-05-10 15:12:03
CA-2017-145660,2022-05-12 23:05:46
CA-2017-145702,2022-05-10 16:55:56
CA-2017-145737,2022-05-14 21:44:08
CA-2017-145765,2022-05-11 19:55:41
CA-2017-145772,2022-05-11 18:01:28
CA-2017-145779,2022-05-10 21:26:10
CA-2017-145807,2022-05-11 09:10:34
CA-2017-145877,2022-05-14 03:35:59
CA-2017-145884,2022-05-11 22:32:06
CA-2017-146024,2022-05-15 07:10:30
CA-2017-146031,2022-05-14 05:58:30
CA-2017-146136,2022-05-11 18:23:44
CA-2017-146164,2022-05-10 14:03:38
CA-2017-146185,2022-05-12 07:15:46
CA-2017-146192,2022-05-12 09:23:07
CA-2017-146269,2022-05-13 09:24:24
CA-2017-146346,2022-05-13 09:52:23
CA-2017-146360,2022-05-15 04:33:23
CA-2017-146367,2022-05-14 12:59:48
CA-2017-146458,2022-05-11 18:31:02
CA-2017-146493,2022-05-13 01:52:26
CA-2017-146535,2022-05-12 01:03:05
CA-2017-146626,2022-05-13 21:38:02
CA-2017-146724,2022-05-13 10:00:24
CA-2017-146780,2022-05-13 10:25:26
CA-2017-146920,2022-05-14 18:31:10
CA-2017-146983,2022-05-11 04:14:31
CA-2017-147032,2022-05-12 06:34:46
CA-2017-147039,2022-05-13 08:42:37
CA-2017-147144,2022-05-15 02:09:47
CA-2017-147207,2022-05-12 17:14:48
CA-2017-147228,2022-05-14 02:30:17
CA-2017-147277,2022-05-14 08:43:42
CA-2017-147291,2022-05-12 03:39:08
CA-2017-147333,2022-05-14 15:05:13
CA-2017-147354,2022-05-12 05:53:03
CA-2017-147361,2022-05-13 15:17:40
CA-2017-147403,2022-05-12 02:42:05
